,index,name,categories,latitude,longitude,neighborhood,NPU
252,30,GameStop,Video Game Store,33.65865061148263,-84.49959096434009,,P
253,31,Target,Big Box Store,33.659203,-84.499825,,P
254,32,Chipotle Mexican Grill,Mexican Restaurant,33.65723509187696,-84.4992085118999,,P
255,33,Majestic Nails,Cosmetics Shop,33.65604679871431,-84.51038194778747,,P
256,34,Cleopatra Nails,Cosmetics Shop,33.65922186484876,-84.50302566170278,,P
257,36,Beauty Master Marketplace,Cosmetics Shop,33.657221311080384,-84.502581028548,,P
258,38,AT&T,Mobile Phone Shop,33.65722712047727,-84.49918225331976,,P
259,41,Tavern at J.R. Crickets,Wings Joint,33.65473775595424,-84.50578601900907,,P
260,42,T.J. Maxx,Department Store,33.6597237,-84.5029928,,P
261,43,This is It! BBQ & Seafood,BBQ Joint,33.65587873972822,-84.49975421098146,,P
262,45,This Is It! BBQ & Seafood To Go,Southern / Soul Food Restaurant,33.65489944405715,-84.50714794485381,,P
263,47,SpaTaneous nails,Spa,33.65653350181404,-84.50908307413538,,P
264,48,Panda Express,Chinese Restaurant,33.657646099089675,-84.50046237131036,,P
265,8,Kafenio,Greek Restaurant,33.663187977845645,-84.446423778624,,X
266,11,College Park Golf Course,Golf Course,33.65385769512667,-84.46458657735369,,R
267,12,Manchester Arms,Pub,33.659427757412885,-84.44482672336481,,X
268,13,Brake Pad,Burger Joint,33.662847377585614,-84.44655140272039,,X
269,14,Arden's Garden,Juice Bar,33.670421153934356,-84.44368272171563,,X
270,17,Waffle House,Breakfast Spot,33.659350206964305,-84.43567154227352,,X
271,26,Barrett Park,Playground,33.6631047493696,-84.45551550624272,,R
272,30,Taco Pete,Taco Place,33.6745887856814,-84.4421835097066,,X
273,34,Bole Ethiopian Restaurant,Ethiopian Restaurant,33.65903703366371,-84.44269381573308,,X
274,37,Oz Pizza,Pizza Place,33.67885493613844,-84.44058250582633,,S
275,41,Mellow Mushroom,Pizza Place,33.65956,-84.437551,,X
276,42,Our Place Bakery Cafe,Bakery,33.663271543700795,-84.44657053177576,,X
277,48,Louisiana Bistreaux,Cajun / Creole Restaurant,33.659520991523536,-84.43421725571461,,X
278,37,Delta Fitness Center,Gym / Fitness Center,33.656859159230194,-84.42414069298766,,X
279,38,Happy Buddha,Chinese Restaurant,33.65954432827926,-84.43686774109995,,X
280,47,Urban Foodie Feed Store,Southern / Soul Food Restaurant,33.6505245506812,-84.44992290928067,,X
281,12,Doggie Style Atlanta,Pet Store,33.662162740982716,-84.41592070167837,,X
282,18,Waffle House,Breakfast Spot,33.659158723942234,-84.41675662994385,,X
283,21,"Beer Girl, Growlers & Bottleshop",Beer Bar,33.658688293688336,-84.40835860801974,,Z
284,24,Olympus Gym,Gym,33.659205641303735,-84.4220668589635,,X
285,27,Cafe At The Corner,Café,33.658454993706044,-84.40902843713097,,Z
286,30,Which Wich? Superior Sandwiches,Sandwich Place,33.66132562117782,-84.41448088971956,,X
287,34,Renaissance Club Lounge,Lounge,33.65390056675654,-84.42718498269147,,X
288,35,Skinny's Buffalo Wings,Wings Joint,33.65909059952487,-84.41877119355117,,X
289,36,La Quinta Inn & Suites Atlanta Airport North,Hotel,33.66167,-84.42418,,X
290,41,Spondivits,Seafood Restaurant,33.65915697805896,-84.42911860732141,,X
291,42,Arches Brewing,Brewery,33.662537247099706,-84.40944567174849,,X
292,25,Enterprise Rent-A-Car,Rental Car Location,33.650432641358215,-84.36587069930283,,Z
293,26,Doll's Head Trail,Trail,33.68267292257435,-84.34458490575143,,Z
294,35,Wendy's,Fast Food Restaurant,33.654128675356546,-84.39975410699844,,Z
295,38,Airport View,American Restaurant,33.6538927954312,-84.41018731838783,,Z
296,40,John's Fine Food,Southern / Soul Food Restaurant,33.64099585447102,-84.36235829563964,,Z
297,44,Subway,Sandwich Place,33.65745683548923,-84.40607353973138,,Z
298,45,CVS pharmacy,Pharmacy,33.64443314913758,-84.39905244661742,,Z
299,47,Thai Heaven,Thai Restaurant,33.65923702682215,-84.40934704328579,,Z
300,14,Subway,Sandwich Place,33.657552,-84.33867,,Z
301,21,Dollar General,Discount Store,33.67787042268232,-84.30803445014375,,Z
302,26,Circle K,Gas Station,33.670727,-84.34019,,Z
303,27,Constitution Lakes Trailhead,Trail,33.682656334420535,-84.34468070634348,,Z
304,34,Taco Bell,Fast Food Restaurant,33.63275779452421,-84.3581387253256,,Z
305,36,Mobil,Gas Station,33.63977,-84.36161,,Z
306,37,Rodeway Inn,Hotel,33.634406,-84.359044,,Z
307,39,Captain D's,Seafood Restaurant,33.63295120626733,-84.35720096130655,,Z
308,40,Shell,Gas Station,33.62330315,-84.35330089,,Z
309,41,Wendy's,Fast Food Restaurant,33.65794021413987,-84.33381937824839,,Z
310,42,Sonic Drive-In,Fast Food Restaurant,33.612438066392,-84.3490228056907,,Z
311,43,Econo Lodge,Hotel,33.6671372,-84.3384666,,Z
312,44,Shell,Gas Station,33.61763006,-84.35750676,,Z
313,45,McDonald's,Fast Food Restaurant,33.647877067081204,-84.36577765481616,,Z
314,46,Checkers,Fast Food Restaurant,33.61976667735509,-84.35104250907898,,Z
315,47,McDonald's,Fast Food Restaurant,33.6135920707094,-84.3485897334283,,Z
316,48,Wendy's,Fast Food Restaurant,33.629266586833225,-84.38456743955612,,Z
317,49,Restaurante y Taqueria Catalina,Mexican Restaurant,33.642806192641444,-84.38978509823002,,Z
318,6,Fireside Jamaican Restaurant,Caribbean Restaurant,33.68183494047499,-84.30814142901558,,Z
319,7,KFC,Fried Chicken Joint,33.68847262554071,-84.31232011652668,,W
320,16,Hardee's,Fast Food Restaurant,33.68811802638861,-84.31034311962605,,W
321,28,Checkers,Fast Food Restaurant,33.68621948973387,-84.31015223264694,,W
322,30,Family Dollar,Discount Store,33.68832368293114,-84.30966760788948,,W
323,34,Domino's Pizza,Pizza Place,33.68851824669477,-84.30923223495483,,W
324,35,Shell,Gas Station,33.68286281,-84.30896688,,Z
325,36,Wendy's,Fast Food Restaurant,33.68517264919709,-84.3114879517816,,W
326,41,Sugar Creek Golf Course,Golf Course,33.6864081507119,-84.30080802823623,,W
327,44,Delta Private Air,Airport,33.671714498176556,-84.32543068341577,,Z
328,47,I-285 & I-675,Intersection,33.67278280678741,-84.3284797668457,,Z
329,48,Castaways Bar and Grill,Dive Bar,33.66716425374196,-84.33947929947385,,Z
330,24,U.S. EXPRESS YARD,Shop & Service,33.618688119594694,-84.30287520234309,,Z
331,25,No Days Off Radio,Clothing Store,33.6702085787639,-84.2621998374518,,O
332,26,Old South,American Restaurant,33.6193962097168,-84.30821990966797,,Z
333,27,W.K. Wings,Wings Joint,33.68722825243109,-84.31021721822736,,W
334,30,Philly Connection,Sandwich Place,33.61335416132379,-84.3063421594508,,Z
335,21,Subway,Sandwich Place,33.67244786017616,-84.23039317659492,,O
336,2,Publix,Grocery Store,33.67995130321889,-84.23147157265916,,O
337,3,Bruster's,Ice Cream Shop,33.68269962185516,-84.23196766064075,,O
338,4,Smoothie King,Smoothie Shop,33.681236,-84.227147,,O
339,10,Aldi,Supermarket,33.68148787415006,-84.2280176281929,,O
340,14,Kroger,Supermarket,33.67910397305761,-84.22851379495114,,O
341,15,Anytime Fitness,Gym / Fitness Center,33.68116,-84.2268,,O
342,17,Starbucks,Coffee Shop,33.67970821590522,-84.22845518500826,,O
343,19,Wing Stop,Wings Joint,33.680412,-84.22594,,O
344,21,GNC,Supplement Shop,33.679864,-84.228941,,O
345,25,Waffle House,Fast Food Restaurant,33.683238204406365,-84.2329574101457,,O
346,28,Family Dollar,Discount Store,33.68265784776901,-84.23041429990721,,O
347,29,Chase Bank,Bank,33.679299,-84.230357,,O
348,30,Redbox,Video Store,33.68016113130584,-84.22838642098986,,O
349,33,Dollar Tree,Discount Store,33.67978128335568,-84.22894961393293,,O
350,34,Papa John's Pizza,Pizza Place,33.68039389735993,-84.2319779512494,,O
351,36,Walgreens,Pharmacy,33.6814961,-84.2295412,,O
352,37,Pizza Hut,Pizza Place,33.67968272694873,-84.22530189156532,,O
353,38,Pesos Mexican Cantina,Mexican Restaurant,33.68096336364821,-84.22658031306113,,O
354,39,Redbox,Video Store,33.68130388112889,-84.22949909802955,,O
355,40,Sally Beauty Supply,Cosmetics Shop,33.679571783125624,-84.22816001355484,,O
356,41,Zaxby's Chicken Fingers & Buffalo Wings,Fried Chicken Joint,33.681695,-84.232047,,O
357,43,Subway - Village at Flat Shoals,Sandwich Place,33.68092738289452,-84.22636839814488,,O
358,44,Church's Chicken,Fried Chicken Joint,33.67979997207764,-84.23002784919159,,O
359,45,Little Caesars,Pizza Place,33.68096893893054,-84.22664537015517,,O
360,46,Dugans,Sports Bar,33.6804959080974,-84.2268632998715,,O
361,1,Panola Shoals Trailhead,Trail,33.654405403503105,-84.18654158576348,,O
362,7,Mable's Barbecue And Smoked Meats,BBQ Joint,33.685312469095955,-84.19991647228625,,O
363,11,Andy's Seafood,Seafood Restaurant,33.68513408242323,-84.20099379813666,,O
364,19,Wings Factory,Wings Joint,33.685342894345716,-84.19996791278741,,O
365,0,Planet Fitness,Gym / Fitness Center,33.68705340888352,-84.4915641001312,,R
366,8,Chase Bank,Bank,33.689203,-84.488013,,R
367,11,Rick's Barber & Beauty,Cosmetics Shop,33.68900774142216,-84.50799454207551,,R
368,17,Wendy's,Fast Food Restaurant,33.68989741905461,-84.48829381610267,,R
369,20,PNC Bank,Bank,33.6877868,-84.4934528,,R
370,24,Dollar Tree,Discount Store,33.68765641563713,-84.49453871190478,,R
371,26,Big Daddy's Kitchen,Southern / Soul Food Restaurant,33.69379759640543,-84.48966920768093,,R
372,27,Ben Hill Park Recreation Center,Park,33.68929590395443,-84.51270697082471,,R
373,31,Scotch Bonnet Jamaican Eatery,Caribbean Restaurant,33.695981812071395,-84.53392126416091,,P
374,33,Piccadilly Cafeteria,Southern / Soul Food Restaurant,33.68873766350638,-84.4945111479385,,R
375,35,Mrs. Winner's,Pub,33.689420544304596,-84.48537360140995,,R
376,40,Subway,Sandwich Place,33.68794967835563,-84.48740285836655,,R
377,43,Macy's,Department Store,33.688881,-84.491383,,R
378,47,Chick-fil-A,Fast Food Restaurant,33.6883608,-84.4931724,,R
379,4,Kupcakerie,Cupcake Shop,33.679264,-84.44036,,S
380,8,Thumbs Up Diner,Breakfast Spot,33.67877261005851,-84.44170399432072,,R
381,10,Chic-a-Loes,Wings Joint,33.676824728922995,-84.44314888102588,,R
382,15,Don Sige Mexican Taqueria,Taco Place,33.66747705483962,-84.44540913136301,,X
383,22,Chick-fil-A,Fast Food Restaurant,33.6818113,-84.4239394,,X
384,24,Jefferson Park,Park,33.68618481733408,-84.42302895816796,,X
385,26,Q's Restaurant,Southern / Soul Food Restaurant,33.67876801416966,-84.44120946969403,,R
386,27,CVS pharmacy,Pharmacy,33.666252973427305,-84.46567592196972,,R
387,28,Zone 4,Resort,33.6993424404914,-84.45727365506924,,R
388,35,Jefferson Park Recreation Center,Gym / Fitness Center,33.682878596253715,-84.43574773625465,,X
389,36,CVS pharmacy,Pharmacy,33.67625122669808,-84.44180618566118,,R
390,43,Andrew and Walter Young Family YMCA,Non-Profit,33.703640398399095,-84.4616517937631,,R
391,25,Ikhlas Superb Seafood,Seafood Restaurant,33.68073667357664,-84.41846577025899,,X
392,38,"American Burger, Inc.",Burger Joint,33.67873764038086,-84.4412612915039,,R
393,40,Rosie's Coffee Cafe,Coffee Shop,33.69213191762748,-84.41817730859123,Jefferson Park,X
394,41,Murphy Express,Gas Station,33.68069314766914,-84.41723100350289,,X
395,43,Lov'n It Live,Vegetarian / Vegan Restaurant,33.678883840701445,-84.44184380058282,,R
396,46,Barbecue Kitchen,BBQ Joint,33.65950407404014,-84.4360959151998,,X
397,48,Hampton Inn & Suites Atlanta Airport North,Hotel,33.66133541812796,-84.42903846502304,,X
398,10,A Town Wings,Wings Joint,33.682283055255446,-84.40745950741405,,X
399,27,JJ Fish and Chicken,Fish & Chips Shop,33.70099561309144,-84.40847117367747,,Y
400,41,CVS pharmacy,Pharmacy,33.680934463310585,-84.4072836429064,,X
401,47,Lakewood Diner,Diner,33.697916819147615,-84.4105082042623,,X
402,27,The Villages at Carver Family YMCA,Non-Profit,33.71061969076451,-84.39298461083884,,Y
403,30,Lakewood Stadium,Football Stadium,33.70303231276249,-84.38814333523122,,Y
404,37,Lakewood Amphitheatre,Music Venue,33.70375990471692,-84.39600706100464,,Y
405,40,Notch8 Gallery,Art Gallery,33.71642883093171,-84.38048317681906,,Y
406,46,Dollar Tree,Discount Store,33.68203868142834,-84.40983890564793,,X
407,48,Atlanta Beltline Corridor Under I-75/85,Trail,33.71200260332626,-84.40089437824942,,Y
408,0,Starlight Six Drive-In,Drive-in Theater,33.70272582004263,-84.34819957618107,,Z
409,16,Dollar Tree,Discount Store,33.69506355695231,-84.35685951912093,,Z
410,25,Aldi,Grocery Store,33.71372259078732,-84.35020164416528,,W
411,26,Carniceria Y Tiendas El Progresso,Mexican Restaurant,33.714290242245454,-84.3685019946313,,Y
412,27,CVS pharmacy,Pharmacy,33.71501414832412,-84.35001602490611,,W
413,31,Earthshaking Music,Music Store,33.71328756085614,-84.36619946390304,,Y
414,36,Browns Mill Golf Course,Golf Course,33.68167989856909,-84.37563077451921,,Y
415,38,Church's Chicken,Fried Chicken Joint,33.68514797190911,-84.39376761087158,,Z
416,43,Family Dollar,Discount Store,33.70686408,-84.38051026,,Y
417,44,Subway,Sandwich Place,33.714536286284826,-84.34979548271315,,W
418,47,Papa John's Pizza,Pizza Place,33.68213794664761,-84.40826152789938,,X
419,48,Domino's Pizza,Pizza Place,33.65732490007794,-84.4056505412027,,Z
420,49,Value Village,Thrift / Vintage Store,33.71420429985659,-84.3460500587687,,W
421,7,Gresham Park,Park,33.69741903410325,-84.30411767812699,,W
422,22,dd's DISCOUNTS,Department Store,33.714516023673326,-84.34560959441772,,W
423,25,Sonic Drive-In,Fast Food Restaurant,33.71329974102028,-84.35014263900507,,W
424,26,Redbox,Video Store,33.71475369145936,-84.3499178015678,,W
425,30,Family Dollar,Discount Store,33.71838188482614,-84.34129741387153,,W
426,32,Texaco,Gas Station,33.709775486938895,-84.36010837554932,"Southside, Atlanta, GA",Z
427,36,Wells Fargo,Bank,33.714383950057325,-84.35010373592377,,W
428,38,Church's Chicken,Fried Chicken Joint,33.71570599045145,-84.34986954469893,,W
429,40,Shell,Gas Station,33.71867978341154,-84.34104075650718,,W
430,42,Seafood on the Crest,Seafood Restaurant,33.68526284053297,-84.31047949847759,,W
431,43,Super Low Grocery Store,Grocery Store,33.684731217278866,-84.31010952439945,,W
432,44,Bouldercrest Package,Liquor Store,33.686814220966944,-84.31031506583918,,W
433,45,Bouldercrest @ I-285,Intersection,33.68447561586862,-84.30916916321954,,W
434,46,"Wayfield Foods, Inc.",Supermarket,33.68762492964088,-84.30990398224667,,W
435,47,China Wall,Chinese Restaurant,33.687209486961365,-84.30974782,,W
436,48,The Next Cool Event,Music Venue,33.6556068572302,-84.3662225696137,,Z
437,49,Benny's Package Store,Liquor Store,33.659535637191944,-84.37130875594315,,Z
438,6,Club Bolts,Bar,33.71378400411317,-84.3117743895575,,W
439,7,Atlanta Sports Complex,Gym,33.71272187147416,-84.31173800620111,,W
440,8,Bigelow's,Bar,33.71325860220751,-84.30998356283105,,W
441,19,Subway,Sandwich Place,33.71887157415101,-84.31255822390459,,W
442,22,Redbox,Video Store,33.7188,-84.31039,,W
443,23,American Deli,Wings Joint,33.71768964044993,-84.31013786662547,,W
444,25,Panthersville Stadium,Football Stadium,33.68991041725371,-84.28150662447517,,O
445,27,Church's Chicken,Fried Chicken Joint,33.7121352,-84.31070898333333,,W
446,32,Standard Feed & Seed Co,Pet Store,33.71456219994183,-84.30929721198876,,W
447,33,7Eleven Fuel Station,Food Truck,33.69328711659196,-84.3573652636749,,Z
448,34,Gresham Package Store,Liquor Store,33.71501459248534,-84.31073244533016,,W
449,35,Tullwater Park,Park,33.69508657803641,-84.356843051198,,Z
450,36,Magic Wings,American Restaurant,33.71526828038433,-84.30506325844493,,W
451,37,Thomasville Park,Park,33.70440296275411,-84.35593787199657,,Z
452,38,S&W Towing Of Atlanta,Shop & Service,33.6838716,-84.36610339,,Z
453,3,Fletchers,American Restaurant,33.70776680041696,-84.27450924156749,,O
454,4,The Nail Shop,Spa,33.708019347655345,-84.27048596018065,,O
455,7,QuikTrip,Convenience Store,33.69193061962074,-84.2606336266474,,O
456,10,South New Orleans Seafood,Seafood Restaurant,33.704184929673204,-84.27052352672224,,O
457,11,Waffle King,Diner,33.70124276635314,-84.26873863676593,,O
458,13,Macy's,Department Store,33.7101845,-84.2747106,,O
459,14,Mo Better,BBQ Joint,33.693480619592755,-84.26167454923605,,O
460,15,T-Mobile,Mobile Phone Shop,33.6949126948212,-84.2614586355819,,O
461,16,Subway,Sandwich Place,33.695127980168564,-84.26206523547846,,O
462,17,Chapel Beauty,Cosmetics Shop,33.71107418321537,-84.2687916103782,,O
463,18,GameStop,Video Game Store,33.708650179645076,-84.27392827282142,,O
464,19,Dairy Queen,Fast Food Restaurant,33.708812,-84.274797,,O
465,20,GNC,Supplement Shop,33.708690916672154,-84.27434988901227,,O
466,21,Great American Cookies,Bakery,33.708895,-84.274775,,O
467,22,Red Lobster,Seafood Restaurant,33.716444,-84.273663,,O
468,23,Piccadilly Cafeteria,Southern / Soul Food Restaurant,33.708648340776506,-84.2742858087857,,O
469,24,Dollar Tree,Discount Store,33.708142653511196,-84.27097687573101,,O
470,26,Champs Sports,Shoe Store,33.708740194199244,-84.27494287490845,,O
471,27,Popeyes Louisiana Kitchen,Fried Chicken Joint,33.71462562474171,-84.2723752650363,,O
472,29,Family Dollar,Discount Store,33.69556251390865,-84.2626652875693,,O
473,31,Happy's Pizza,American Restaurant,33.711748,-84.271074,,O
474,32,Baskin-Robbins,Ice Cream Shop,33.71065192473539,-84.27274053307909,,O
475,33,Subway,Sandwich Place,33.71185889524029,-84.27211837421659,,O
476,36,Wendy's,Fast Food Restaurant,33.71506535859026,-84.2727821193148,,O
477,37,Chase Bank,Bank,33.7083606,-84.2715822,,O
478,40,JJ Fish & Chicken,Fish & Chips Shop,33.71170776858617,-84.27122270072532,,O
479,41,This Is Wings!,Wings Joint,33.70533806925923,-84.27104100696947,,O
480,42,Dairy Queen,Fast Food Restaurant,33.7008101,-84.2670986,,O
481,43,Church's Chicken,Fried Chicken Joint,33.71087785210099,-84.27112084972111,,O
482,45,Big Lots,Big Box Store,33.7082878845915,-84.2701166471369,,O
483,46,Foot Locker,Shoe Store,33.708921,-84.275116,,O
484,47,Dunkin',Donut Shop,33.71055444760289,-84.27118811533921,,O
485,48,Firestone Complete Auto Care,Automotive Shop,33.7057547549154,-84.27475959524526,,O
486,2,Exchange Park Rec Center,Athletics & Sports,33.70729085637911,-84.25373732728112,,O
487,6,Porter Sanford III Performing Arts & Community Center,Concert Hall,33.70999021988152,-84.259361479675,,O
488,25,LA Fitness,Gym / Fitness Center,33.71582532347547,-84.26050183256969,,O
489,47,Subway,Sandwich Place,33.70919944370971,-84.24681516080028,,O
490,8,QuikTrip,Convenience Store,33.707517931730536,-84.2190657096528,,O
491,17,Dragon Restaurant,Chinese Restaurant,33.70937675645914,-84.21843108460685,,O
492,18,Metro Atlanta YMCA - South Dekalb Branch,Gym / Fitness Center,33.70458104759477,-84.21756505966187,,O
493,22,Golden Glide,Skating Rink,33.707525733718825,-84.21566468755421,,O
494,27,Dunkin' Donuts,Donut Shop,33.71387462263426,-84.21708514180148,,O
495,31,J J Fish& Chicken,Wings Joint,33.70987726337395,-84.21741640473131,,O
496,40,Good Spirits Package Store,Liquor Store,33.71255425412549,-84.21605475803474,,O
497,45,Dollar General,Discount Store,33.71310062707141,-84.21631358978105,,O
498,49,PNC Bank,Bank,33.708123251966285,-84.21781159942839,,O
499,15,China Cafeteria,Chinese Restaurant,33.71479685126335,-84.21683854626912,,O
500,16,Krispy Kreme,Donut Shop,33.71461,-84.21649,,O
501,18,Chick-fil-A,Fast Food Restaurant,33.7163336,-84.2160744,,O
502,21,Planet Fitness,Gym / Fitness Center,33.715645984280876,-84.21235360680515,,O
503,23,Publix,Grocery Store,33.69858144197027,-84.17371390065853,,O
504,37,The Home Depot,Hardware Store,33.713514931755924,-84.21275317668915,,O
505,41,Little Giant Farmer's Market,Grocery Store,33.71656090503857,-84.21345908862487,,O
506,42,Dollar Tree,Discount Store,33.6805505183469,-84.1774492224796,,O
507,45,American Wings,Wings Joint,33.71660808952852,-84.21426034188532,,O
508,46,Dollar Tree,Discount Store,33.71592931565672,-84.21253582560979,,O
509,49,Kroger,Supermarket,33.7181732,-84.2174681,,O
510,0,Chick-fil-A,Fast Food Restaurant,33.7244791,-84.511251,,P
511,1,Workout Anytime Cascade,Gym,33.723368721665935,-84.51133370604563,,P
512,2,GNC,Supplement Shop,33.724781199413,-84.50898591447562,,P
513,3,Baltimore Crab & Seafood,Seafood Restaurant,33.72501347136644,-84.51142058282892,,H
514,4,Starbucks,Coffee Shop,33.72271716277522,-84.50696658286108,,P
515,5,LT's Wings,Wings Joint,33.72308448638286,-84.50953897119747,,P
516,6,Atlanta Boom Volleyball Institute,Volleyball Court,33.72944997853228,-84.50399176650609,,I
517,7,Han's Chinese,Chinese Restaurant,33.72190479566546,-84.4654144735009,,R
518,8,Get Dinner To Go,American Restaurant,33.7253368425271,-84.50946718454361,,P
519,9,Publix,Grocery Store,33.724600245453615,-84.50843523550772,,P
520,10,Mulan Cascade,Chinese Restaurant,33.72212650908935,-84.50936357132288,,P
521,12,Cascade Springs Nature Preserve,Nature Preserve,33.719495120757976,-84.4814825536929,,R
522,16,Smoothie King,Smoothie Shop,33.72295497807231,-84.50825553678078,,P
523,17,Kroger,Supermarket,33.72427942898051,-84.49911117553711,,I
524,19,Walgreens,Pharmacy,33.7231737,-84.5105149,,P
525,20,Exotic Nails,Spa,33.723638946270725,-84.49944608916805,,I
526,22,The Beautiful Restaurant,BBQ Joint,33.72240161642197,-84.46270538619586,,S
527,24,AT&T Store,Mobile Phone Shop,33.72517438492555,-84.50916650429917,,P
528,27,Spice House,Caribbean Restaurant,33.722747980449185,-84.46212474342502,,S
529,29,West Manor Park,Park,33.735265890250794,-84.49152906983664,,H
530,30,KFC,Fried Chicken Joint,33.722705733625496,-84.50386300305843,,P
531,33,L & R Nails,Spa,33.72350507746323,-84.51126835947711,,P
532,34,Alfred Holmes Golf Course,Golf Course,33.711642277316045,-84.46703698287736,,R
533,35,The Home Depot,Hardware Store,33.727065461543326,-84.50393826123809,,I
534,37,American Deli,Wings Joint,33.72492892359544,-84.50929650155008,,P
535,40,Celestial Day Spa,Gym / Fitness Center,33.7198653794258,-84.4834734757569,,R
536,42,Louisiana Seafood,Seafood Restaurant,33.72214379658252,-84.4639522419788,,R
537,43,Redbox,Video Store,33.722737,-84.499563,,I
538,44,Dream Wings,Fast Food Restaurant,33.72217051924809,-84.4636855813168,,S
539,45,China Express - Cascade Heights,Chinese Restaurant,33.725200071994074,-84.51162233807297,,H
540,46,Domino's Pizza,Pizza Place,33.72188112974902,-84.50962795877786,,P
541,47,Han's II,Chinese Restaurant,33.688372080998704,-84.48859721887544,,R
542,48,Subway,Sandwich Place,33.728366,-84.507512,,H
543,49,Dollar General,Discount Store,33.696771343880165,-84.53443654399331,,P
544,20,Subway,Sandwich Place,33.706068316666666,-84.45896518333333,,S
545,21,Viva La Vegan,Vegetarian / Vegan Restaurant,33.7205525726494,-84.42449360762154,,S
546,24,Cajun Seafood Market,Cajun / Creole Restaurant,33.71115437038765,-84.4442331790924,,S
547,34,Family Dollar,Discount Store,33.70539258619032,-84.4595443056004,,S
548,39,Ikhlas Superb Seafood,Seafood Restaurant,33.714266354581625,-84.43544649614554,,S
549,43,atl wings,Wings Joint,33.70558166503906,-84.46051788330078,,S
550,48,Big Daddy's Cafe,Southern / Soul Food Restaurant,33.72210273413464,-84.46354654624095,,S
551,49,"Wayfield Foods, Inc.",Grocery Store,33.688125258772004,-84.45493095479713,,R
552,1,Monday Night Garage,Brewery,33.72940670048745,-84.41830253935484,,T
553,6,Tassili's Raw Reality,Vegetarian / Vegan Restaurant,33.738452543005025,-84.42239362336925,,T
554,14,West End Park,Park,33.7419260872835,-84.42497270942442,,T
555,17,Lean Draft House,Beer Bar,33.73818447735798,-84.43062304337771,,T
556,19,Adair Park One,Park,33.73052473645102,-84.41283731478808,,T
557,21,Boxcar Atl,Gastropub,33.73010551941132,-84.41858219283172,,T
558,22,Krispy Kreme Doughnuts,Donut Shop,33.73763,-84.41595,,T
559,24,Atlanta BeltLine Corridor under Lawton,Trail,33.732403288877755,-84.42353669887501,,T
560,25,Jamrock Jerk Center,Caribbean Restaurant,33.72140495287807,-84.40769563887683,,V
561,28,Atlanta BeltLine Corridor under Lee/Murphy,Trail,33.72720458021175,-84.41723835207664,,T
562,29,Healthful Essence,Vegetarian / Vegan Restaurant,33.73738076364708,-84.41646271933033,,T
563,30,Atlanta BeltLine Corridor under RDA,Trail,33.738994452221725,-84.43266502484475,,T
564,31,Yasin's Homestyle Seafood,Seafood Restaurant,33.738194316233326,-84.42303581282673,,T
565,34,Atlanta BeltLine Corridor under Lucile Ave,Trail,33.74248872657498,-84.43378289075694,,T
566,35,WABE Atlanta BeltLine Arboretum,Park,33.74719890576277,-84.43851563744126,,T
567,37,Hammond House Museum,Art Museum,33.74124073312512,-84.42093662287472,,T
568,41,Wren's Nest House Museum,Museum,33.73774927735779,-84.4223321416356,,T
569,43,Popeyes Louisiana Kitchen,Fried Chicken Joint,33.740866149845665,-84.41445201627046,,T
570,47,Value Village,Thrift / Vintage Store,33.70379781852368,-84.40925148845228,,Y
571,16,Glitter's Fitness Club,Gym / Fitness Center,33.73654248978737,-84.40220890072466,,M
572,17,Ray Charles Performing Arts Center - Morehouse College,Concert Hall,33.74403350961334,-84.41682368516922,,T
573,19,Eventide Brewing,Brewery,33.72668528625053,-84.37701307438189,,V
574,25,Patria Cocina,Mexican Restaurant,33.72552550984635,-84.37700815277877,,Y
575,27,Yum's,Chinese Restaurant,33.72258434033923,-84.39297509171163,,Y
576,33,Dat Fire Jerk Chicken,Caribbean Restaurant,33.74824848726636,-84.40474835741236,,T
577,35,Dosser Works Paintball,Paintball Field,33.72155701658566,-84.38447712812808,,Y
578,41,Perkerson Park,Park,33.71350728365204,-84.41251927834197,,V
579,46,"Tom, Dick & Hank",Restaurant,33.736978863320296,-84.39414384328047,Mechanicsville,M
580,5,Mediterranea Restaurant and Bakery,Mediterranean Restaurant,33.73155754425442,-84.37685274280726,,V
581,8,Panda Exhibit,Zoo Exhibit,33.73103359126041,-84.3717894768165,,Y
582,9,Zoo Atlanta,Zoo,33.73365342830435,-84.3718990740771,,V
583,10,Grant Park,Park,33.735744866507595,-84.36945563192307,,Y
584,11,Grant Park Coffeehouse,Coffee Shop,33.73376056361184,-84.37382153912665,,V
585,12,Gorilla Exhibit,Zoo Exhibit,33.732419916666665,-84.37058508396149,,Y
586,13,The Grant Park Farmers Market,Farmers Market,33.73875295445132,-84.37354530060418,,V
587,15,"Scaly, Slimy, Spectacular",Zoo Exhibit,33.73262670776736,-84.36947437525305,,Y
588,16,Intown Healthy Hound,Pet Store,33.73028211320694,-84.37384554200672,,V
589,17,Ziba's Bistro,Wine Bar,33.7391702912843,-84.3681050671951,,N
590,21,1996 Olympic Games Cauldron,Historic Site,33.74162025811199,-84.38810554098399,,M
591,22,Nick's Food To Go,Greek Restaurant,33.7474921065436,-84.37974881634432,,V
