,name,categories,latitude,longitude,neighborhood
43,Church's Chicken,Fried Chicken Joint,33.71087785210099,-84.27112084972111,
44,Shell,Gas Station,33.657617397464755,-84.28614154804305,
45,Big Lots,Big Box Store,33.7082878845915,-84.2701166471369,
46,Foot Locker,Shoe Store,33.708921,-84.275116,
47,Dunkin',Donut Shop,33.71055444760289,-84.27118811533921,
48,Firestone Complete Auto Care,Automotive Shop,33.7057547549154,-84.27475959524526,
49,W.K. Wings,Wings Joint,33.68722825243109,-84.31021721822736,
0,QuikTrip,Convenience Store,33.69193061962074,-84.2606336266474,
1,The Nail Shop,Spa,33.708019347655345,-84.27048596018065,
2,Exchange Park Rec Center,Athletics & Sports,33.70729085637911,-84.25373732728112,
3,Fletchers,American Restaurant,33.70776680041696,-84.27450924156749,
4,Bruster's,Ice Cream Shop,33.68269962185516,-84.23196766064075,
5,Publix,Grocery Store,33.67995130321889,-84.23147157265916,
6,Porter Sanford III Performing Arts & Community Center,Concert Hall,33.70999021988152,-84.259361479675,
7,Mo Better,BBQ Joint,33.693480619592755,-84.26167454923605,
8,Gresham Park,Park,33.69741903410325,-84.30411767812699,
9,Smoothie King,Smoothie Shop,33.681236,-84.227147,
10,South New Orleans Seafood,Seafood Restaurant,33.704184929673204,-84.27052352672224,
11,Waffle King,Diner,33.70124276635314,-84.26873863676593,
12,T-Mobile,Mobile Phone Shop,33.6949126948212,-84.2614586355819,
13,Subway,Sandwich Place,33.695127980168564,-84.26206523547846,
14,Aldi,Supermarket,33.68148787415006,-84.2280176281929,
15,Fireside Jamaican Restaurant,Caribbean Restaurant,33.68183494047499,-84.30814142901558,
16,Macy's,Department Store,33.7101845,-84.2747106,
17,KFC,Fried Chicken Joint,33.68847262554071,-84.31232011652668,
18,Chapel Beauty,Cosmetics Shop,33.71107418321537,-84.2687916103782,
19,Kroger,Supermarket,33.67910397305761,-84.22851379495114,
20,Anytime Fitness,Gym / Fitness Center,33.68116,-84.2268,
21,Starbucks,Coffee Shop,33.67970821590522,-84.22845518500826,
22,Dollar General,Discount Store,33.67787042268232,-84.30803445014375,
23,Family Dollar,Discount Store,33.69556251390865,-84.2626652875693,
24,GameStop,Video Game Store,33.708650179645076,-84.27392827282142,
25,LA Fitness,Gym / Fitness Center,33.71582532347547,-84.26050183256969,
26,Waffle House,Fast Food Restaurant,33.683238204406365,-84.2329574101457,
27,Dairy Queen,Fast Food Restaurant,33.708812,-84.274797,
28,Wing Stop,Wings Joint,33.680412,-84.22594,
29,GNC,Supplement Shop,33.679864,-84.228941,
30,GNC,Supplement Shop,33.708690916672154,-84.27434988901227,
31,Great American Cookies,Bakery,33.708895,-84.274775,
32,Dollar Tree,Discount Store,33.708142653511196,-84.27097687573101,
33,Red Lobster,Seafood Restaurant,33.716444,-84.273663,
34,Piccadilly Cafeteria,Southern / Soul Food Restaurant,33.708648340776506,-84.2742858087857,
35,Family Dollar,Discount Store,33.68265784776901,-84.23041429990721,
36,Popeyes Louisiana Kitchen,Fried Chicken Joint,33.71462562474171,-84.2723752650363,
37,Champs Sports,Shoe Store,33.708740194199244,-84.27494287490845,
38,Happy's Pizza,American Restaurant,33.711748,-84.271074,
39,Chase Bank,Bank,33.679299,-84.230357,
40,Hardee's,Fast Food Restaurant,33.68811802638861,-84.31034311962605,
41,Subway,Sandwich Place,33.67244786017616,-84.23039317659492,
42,Redbox,Video Store,33.68016113130584,-84.22838642098986,
43,Baskin-Robbins,Ice Cream Shop,33.71065192473539,-84.27274053307909,
44,Subway,Sandwich Place,33.71185889524029,-84.27211837421659,
45,Panthersville Stadium,Football Stadium,33.68991041725371,-84.28150662447517,
46,Papa John's Pizza,Pizza Place,33.68039389735993,-84.2319779512494,
47,Subway,Sandwich Place,33.70919944370971,-84.24681516080028,
48,Walgreens,Pharmacy,33.6814961,-84.2295412,
49,Wendy's,Fast Food Restaurant,33.71506535859026,-84.2727821193148,
0,Bruster's,Ice Cream Shop,33.68269962185516,-84.23196766064075,
1,Publix,Grocery Store,33.67995130321889,-84.23147157265916,
2,Smoothie King,Smoothie Shop,33.681236,-84.227147,
3,Aldi,Supermarket,33.68148787415006,-84.2280176281929,
4,Exchange Park Rec Center,Athletics & Sports,33.70729085637911,-84.25373732728112,
5,QuikTrip,Convenience Store,33.69193061962074,-84.2606336266474,
6,Kroger,Supermarket,33.67910397305761,-84.22851379495114,
7,Anytime Fitness,Gym / Fitness Center,33.68116,-84.2268,
8,QuikTrip,Convenience Store,33.707517931730536,-84.2190657096528,
9,The Nail Shop,Spa,33.708019347655345,-84.27048596018065,
10,Mable's Barbecue And Smoked Meats,BBQ Joint,33.685312469095955,-84.19991647228625,
11,Starbucks,Coffee Shop,33.67970821590522,-84.22845518500826,
12,Fletchers,American Restaurant,33.70776680041696,-84.27450924156749,
13,Porter Sanford III Performing Arts & Community Center,Concert Hall,33.70999021988152,-84.259361479675,
14,Waffle House,Fast Food Restaurant,33.683238204406365,-84.2329574101457,
15,Wing Stop,Wings Joint,33.680412,-84.22594,
16,GNC,Supplement Shop,33.679864,-84.228941,
17,Dragon Restaurant,Chinese Restaurant,33.70937675645914,-84.21843108460685,
18,Metro Atlanta YMCA - South Dekalb Branch,Gym / Fitness Center,33.70458104759477,-84.21756505966187,
19,Family Dollar,Discount Store,33.68265784776901,-84.23041429990721,
20,Mo Better,BBQ Joint,33.693480619592755,-84.26167454923605,
21,Andy's Seafood,Seafood Restaurant,33.68513408242323,-84.20099379813666,
22,Golden Glide,Skating Rink,33.707525733718825,-84.21566468755421,
23,Chase Bank,Bank,33.679299,-84.230357,
24,South New Orleans Seafood,Seafood Restaurant,33.704184929673204,-84.27052352672224,
25,T-Mobile,Mobile Phone Shop,33.6949126948212,-84.2614586355819,
26,Waffle King,Diner,33.70124276635314,-84.26873863676593,
27,Dunkin' Donuts,Donut Shop,33.71387462263426,-84.21708514180148,
28,Subway,Sandwich Place,33.695127980168564,-84.26206523547846,
29,Subway,Sandwich Place,33.67244786017616,-84.23039317659492,
30,Redbox,Video Store,33.68016113130584,-84.22838642098986,
31,J J Fish& Chicken,Wings Joint,33.70987726337395,-84.21741640473131,
32,Papa John's Pizza,Pizza Place,33.68039389735993,-84.2319779512494,
33,Walgreens,Pharmacy,33.6814961,-84.2295412,
34,Dollar Tree,Discount Store,33.67978128335568,-84.22894961393293,
35,Wings Factory,Wings Joint,33.685342894345716,-84.19996791278741,
36,Pizza Hut,Pizza Place,33.67968272694873,-84.22530189156532,
37,Chapel Beauty,Cosmetics Shop,33.71107418321537,-84.2687916103782,
38,Redbox,Video Store,33.68130388112889,-84.22949909802955,
39,Pesos Mexican Cantina,Mexican Restaurant,33.68096336364821,-84.22658031306113,
40,Good Spirits Package Store,Liquor Store,33.71255425412549,-84.21605475803474,
41,LA Fitness,Gym / Fitness Center,33.71582532347547,-84.26050183256969,
42,Zaxby's Chicken Fingers & Buffalo Wings,Fried Chicken Joint,33.681695,-84.232047,
43,Sally Beauty Supply,Cosmetics Shop,33.679571783125624,-84.22816001355484,
44,Family Dollar,Discount Store,33.69556251390865,-84.2626652875693,
45,Dollar General,Discount Store,33.71310062707141,-84.21631358978105,
46,GameStop,Video Game Store,33.708650179645076,-84.27392827282142,
47,Subway,Sandwich Place,33.70919944370971,-84.24681516080028,
48,Dairy Queen,Fast Food Restaurant,33.708812,-84.274797,
49,PNC Bank,Bank,33.708123251966285,-84.21781159942839,
0,Smoothie King,Smoothie Shop,33.681236,-84.227147,
1,Mable's Barbecue And Smoked Meats,BBQ Joint,33.685312469095955,-84.19991647228625,
2,Publix,Grocery Store,33.67995130321889,-84.23147157265916,
3,Bruster's,Ice Cream Shop,33.68269962185516,-84.23196766064075,
4,Aldi,Supermarket,33.68148787415006,-84.2280176281929,
5,Andy's Seafood,Seafood Restaurant,33.68513408242323,-84.20099379813666,
6,QuikTrip,Convenience Store,33.707517931730536,-84.2190657096528,
7,Anytime Fitness,Gym / Fitness Center,33.68116,-84.2268,
8,Kroger,Supermarket,33.67910397305761,-84.22851379495114,
9,Panola Shoals Trailhead,Trail,33.654405403503105,-84.18654158576348,
10,Wings Factory,Wings Joint,33.685342894345716,-84.19996791278741,
11,Dragon Restaurant,Chinese Restaurant,33.70937675645914,-84.21843108460685,
12,Wing Stop,Wings Joint,33.680412,-84.22594,
13,Starbucks,Coffee Shop,33.67970821590522,-84.22845518500826,
14,Metro Atlanta YMCA - South Dekalb Branch,Gym / Fitness Center,33.70458104759477,-84.21756505966187,
15,China Cafeteria,Chinese Restaurant,33.71479685126335,-84.21683854626912,
16,Krispy Kreme,Donut Shop,33.71461,-84.21649,
17,Publix,Grocery Store,33.648468,-84.193809,
18,Chick-fil-A,Fast Food Restaurant,33.7163336,-84.2160744,
19,Golden Glide,Skating Rink,33.707525733718825,-84.21566468755421,
20,GNC,Supplement Shop,33.679864,-84.228941,
21,Planet Fitness,Gym / Fitness Center,33.715645984280876,-84.21235360680515,
22,Dunkin' Donuts,Donut Shop,33.71387462263426,-84.21708514180148,
23,Publix,Grocery Store,33.69858144197027,-84.17371390065853,
24,J J Fish& Chicken,Wings Joint,33.70987726337395,-84.21741640473131,
25,Waffle House,Fast Food Restaurant,33.683238204406365,-84.2329574101457,
26,Family Dollar,Discount Store,33.68265784776901,-84.23041429990721,
27,QuikTrip,Convenience Store,33.69193061962074,-84.2606336266474,
28,Chase Bank,Bank,33.679299,-84.230357,
29,Redbox,Video Store,33.68016113130584,-84.22838642098986,
30,Subway,Sandwich Place,33.67244786017616,-84.23039317659492,
31,Pizza Hut,Pizza Place,33.67968272694873,-84.22530189156532,
32,Dollar Tree,Discount Store,33.67978128335568,-84.22894961393293,
33,Good Spirits Package Store,Liquor Store,33.71255425412549,-84.21605475803474,
34,Walgreens,Pharmacy,33.6814961,-84.2295412,
35,Pesos Mexican Cantina,Mexican Restaurant,33.68096336364821,-84.22658031306113,
36,Papa John's Pizza,Pizza Place,33.68039389735993,-84.2319779512494,
37,The Home Depot,Hardware Store,33.713514931755924,-84.21275317668915,
38,Redbox,Video Store,33.68130388112889,-84.22949909802955,
39,Dollar General,Discount Store,33.71310062707141,-84.21631358978105,
40,Mo Better,BBQ Joint,33.693480619592755,-84.26167454923605,
41,Little Giant Farmer's Market,Grocery Store,33.71656090503857,-84.21345908862487,
42,Dollar Tree,Discount Store,33.6805505183469,-84.1774492224796,
43,Sally Beauty Supply,Cosmetics Shop,33.679571783125624,-84.22816001355484,
44,PNC Bank,Bank,33.708123251966285,-84.21781159942839,
45,American Wings,Wings Joint,33.71660808952852,-84.21426034188532,
46,Dollar Tree,Discount Store,33.71592931565672,-84.21253582560979,
47,Subway - Village at Flat Shoals,Sandwich Place,33.68092738289452,-84.22636839814488,
48,Zaxby's Chicken Fingers & Buffalo Wings,Fried Chicken Joint,33.681695,-84.232047,
49,Kroger,Supermarket,33.7181732,-84.2174681,
