,name,categories,latitude,longitude,neighborhood,NPU
19,Wings Factory,Wings Joint,33.685342894345716,-84.19996791278741,,B
0,Planet Fitness,Gym / Fitness Center,33.68705340888352,-84.4915641001312,,B
8,Chase Bank,Bank,33.689203,-84.488013,,B
11,Rick's Barber & Beauty,Cosmetics Shop,33.68900774142216,-84.50799454207551,,B
17,Wendy's,Fast Food Restaurant,33.68989741905461,-84.48829381610267,,B
20,PNC Bank,Bank,33.6877868,-84.4934528,,B
24,Dollar Tree,Discount Store,33.68765641563713,-84.49453871190478,,B
26,Big Daddy's Kitchen,Southern / Soul Food Restaurant,33.69379759640543,-84.48966920768093,,B
27,Ben Hill Park Recreation Center,Park,33.68929590395443,-84.51270697082471,,B
31,Scotch Bonnet Jamaican Eatery,Caribbean Restaurant,33.695981812071395,-84.53392126416091,,B
33,Piccadilly Cafeteria,Southern / Soul Food Restaurant,33.68873766350638,-84.4945111479385,,B
35,Mrs. Winner's,Pub,33.689420544304596,-84.48537360140995,,B
40,Subway,Sandwich Place,33.68794967835563,-84.48740285836655,,B
43,Macy's,Department Store,33.688881,-84.491383,,B
47,Chick-fil-A,Fast Food Restaurant,33.6883608,-84.4931724,,B
4,Kupcakerie,Cupcake Shop,33.679264,-84.44036,,A
8,Thumbs Up Diner,Breakfast Spot,33.67877261005851,-84.44170399432072,,B
10,Chic-a-Loes,Wings Joint,33.676824728922995,-84.44314888102588,,B
15,Don Sige Mexican Taqueria,Taco Place,33.66747705483962,-84.44540913136301,,B
22,Chick-fil-A,Fast Food Restaurant,33.6818113,-84.4239394,,B
24,Jefferson Park,Park,33.68618481733408,-84.42302895816796,,B
26,Q's Restaurant,Southern / Soul Food Restaurant,33.67876801416966,-84.44120946969403,,B
27,CVS pharmacy,Pharmacy,33.666252973427305,-84.46567592196972,,B
28,Zone 4,Resort,33.6993424404914,-84.45727365506924,,B
35,Jefferson Park Recreation Center,Gym / Fitness Center,33.682878596253715,-84.43574773625465,,B
36,CVS pharmacy,Pharmacy,33.67625122669808,-84.44180618566118,,B
43,Andrew and Walter Young Family YMCA,Non-Profit,33.703640398399095,-84.4616517937631,,B
25,Ikhlas Superb Seafood,Seafood Restaurant,33.68073667357664,-84.41846577025899,,B
38,"American Burger, Inc.",Burger Joint,33.67873764038086,-84.4412612915039,,B
40,Rosie's Coffee Cafe,Coffee Shop,33.69213191762748,-84.41817730859123,Jefferson Park,B
41,Murphy Express,Gas Station,33.68069314766914,-84.41723100350289,,B
43,Lov'n It Live,Vegetarian / Vegan Restaurant,33.678883840701445,-84.44184380058282,,B
46,Barbecue Kitchen,BBQ Joint,33.65950407404014,-84.4360959151998,,B
48,Hampton Inn & Suites Atlanta Airport North,Hotel,33.66133541812796,-84.42903846502304,,B
10,A Town Wings,Wings Joint,33.682283055255446,-84.40745950741405,,B
27,JJ Fish and Chicken,Fish & Chips Shop,33.70099561309144,-84.40847117367747,,B
41,CVS pharmacy,Pharmacy,33.680934463310585,-84.4072836429064,,B
47,Lakewood Diner,Diner,33.697916819147615,-84.4105082042623,,B
27,The Villages at Carver Family YMCA,Non-Profit,33.71061969076451,-84.39298461083884,,B
30,Lakewood Stadium,Football Stadium,33.70303231276249,-84.38814333523122,,B
37,Lakewood Amphitheatre,Music Venue,33.70375990471692,-84.39600706100464,,B
40,Notch8 Gallery,Art Gallery,33.71642883093171,-84.38048317681906,,B
46,Dollar Tree,Discount Store,33.68203868142834,-84.40983890564793,,B
48,Atlanta Beltline Corridor Under I-75/85,Trail,33.71200260332626,-84.40089437824942,,B
0,Starlight Six Drive-In,Drive-in Theater,33.70272582004263,-84.34819957618107,,B
16,Dollar Tree,Discount Store,33.69506355695231,-84.35685951912093,,B
25,Aldi,Grocery Store,33.71372259078732,-84.35020164416528,,B
26,Carniceria Y Tiendas El Progresso,Mexican Restaurant,33.714290242245454,-84.3685019946313,,B
27,CVS pharmacy,Pharmacy,33.71501414832412,-84.35001602490611,,B
31,Earthshaking Music,Music Store,33.71328756085614,-84.36619946390304,,B
36,Browns Mill Golf Course,Golf Course,33.68167989856909,-84.37563077451921,,B
38,Church's Chicken,Fried Chicken Joint,33.68514797190911,-84.39376761087158,,B
43,Family Dollar,Discount Store,33.70686408,-84.38051026,,B
44,Subway,Sandwich Place,33.714536286284826,-84.34979548271315,,A
47,Papa John's Pizza,Pizza Place,33.68213794664761,-84.40826152789938,,B
48,Domino's Pizza,Pizza Place,33.65732490007794,-84.4056505412027,,B
49,Value Village,Thrift / Vintage Store,33.71420429985659,-84.3460500587687,,B
7,Gresham Park,Park,33.69741903410325,-84.30411767812699,,B
22,dd's DISCOUNTS,Department Store,33.714516023673326,-84.34560959441772,,B
25,Sonic Drive-In,Fast Food Restaurant,33.71329974102028,-84.35014263900507,,B
26,Redbox,Video Store,33.71475369145936,-84.3499178015678,,B
30,Family Dollar,Discount Store,33.71838188482614,-84.34129741387153,,B
32,Texaco,Gas Station,33.709775486938895,-84.36010837554932,"Southside, Atlanta, GA",B
36,Wells Fargo,Bank,33.714383950057325,-84.35010373592377,,B
38,Church's Chicken,Fried Chicken Joint,33.71570599045145,-84.34986954469893,,B
40,Shell,Gas Station,33.71867978341154,-84.34104075650718,,B
42,Seafood on the Crest,Seafood Restaurant,33.68526284053297,-84.31047949847759,,B
43,Super Low Grocery Store,Grocery Store,33.684731217278866,-84.31010952439945,,B
44,Bouldercrest Package,Liquor Store,33.686814220966944,-84.31031506583918,,A
45,Bouldercrest @ I-285,Intersection,33.68447561586862,-84.30916916321954,,B
46,"Wayfield Foods, Inc.",Supermarket,33.68762492964088,-84.30990398224667,,B
47,China Wall,Chinese Restaurant,33.687209486961365,-84.30974782,,B
48,The Next Cool Event,Music Venue,33.6556068572302,-84.3662225696137,,B
49,Benny's Package Store,Liquor Store,33.659535637191944,-84.37130875594315,,B
6,Club Bolts,Bar,33.71378400411317,-84.3117743895575,,B
7,Atlanta Sports Complex,Gym,33.71272187147416,-84.31173800620111,,B
8,Bigelow's,Bar,33.71325860220751,-84.30998356283105,,B
19,Subway,Sandwich Place,33.71887157415101,-84.31255822390459,,B
22,Redbox,Video Store,33.7188,-84.31039,,B
23,American Deli,Wings Joint,33.71768964044993,-84.31013786662547,,B
25,Panthersville Stadium,Football Stadium,33.68991041725371,-84.28150662447517,,B
27,Church's Chicken,Fried Chicken Joint,33.7121352,-84.31070898333333,,B
32,Standard Feed & Seed Co,Pet Store,33.71456219994183,-84.30929721198876,,B
33,7Eleven Fuel Station,Food Truck,33.69328711659196,-84.3573652636749,,B
34,Gresham Package Store,Liquor Store,33.71501459248534,-84.31073244533016,,B
35,Tullwater Park,Park,33.69508657803641,-84.356843051198,,B
36,Magic Wings,American Restaurant,33.71526828038433,-84.30506325844493,,B
37,Thomasville Park,Park,33.70440296275411,-84.35593787199657,,B
38,S&W Towing Of Atlanta,Shop & Service,33.6838716,-84.36610339,,B
3,Fletchers,American Restaurant,33.70776680041696,-84.27450924156749,,B
4,The Nail Shop,Spa,33.708019347655345,-84.27048596018065,,A
7,QuikTrip,Convenience Store,33.69193061962074,-84.2606336266474,,B
10,South New Orleans Seafood,Seafood Restaurant,33.704184929673204,-84.27052352672224,,B
11,Waffle King,Diner,33.70124276635314,-84.26873863676593,,B
13,Macy's,Department Store,33.7101845,-84.2747106,,B
14,Mo Better,BBQ Joint,33.693480619592755,-84.26167454923605,,B
15,T-Mobile,Mobile Phone Shop,33.6949126948212,-84.2614586355819,,B
16,Subway,Sandwich Place,33.695127980168564,-84.26206523547846,,B
17,Chapel Beauty,Cosmetics Shop,33.71107418321537,-84.2687916103782,,B
18,GameStop,Video Game Store,33.708650179645076,-84.27392827282142,,B
19,Dairy Queen,Fast Food Restaurant,33.708812,-84.274797,,B
20,GNC,Supplement Shop,33.708690916672154,-84.27434988901227,,B
21,Great American Cookies,Bakery,33.708895,-84.274775,,B
22,Red Lobster,Seafood Restaurant,33.716444,-84.273663,,B
23,Piccadilly Cafeteria,Southern / Soul Food Restaurant,33.708648340776506,-84.2742858087857,,B
24,Dollar Tree,Discount Store,33.708142653511196,-84.27097687573101,,B
26,Champs Sports,Shoe Store,33.708740194199244,-84.27494287490845,,B
27,Popeyes Louisiana Kitchen,Fried Chicken Joint,33.71462562474171,-84.2723752650363,,B
29,Family Dollar,Discount Store,33.69556251390865,-84.2626652875693,,B
31,Happy's Pizza,American Restaurant,33.711748,-84.271074,,B
32,Baskin-Robbins,Ice Cream Shop,33.71065192473539,-84.27274053307909,,B
33,Subway,Sandwich Place,33.71185889524029,-84.27211837421659,,B
36,Wendy's,Fast Food Restaurant,33.71506535859026,-84.2727821193148,,B
37,Chase Bank,Bank,33.7083606,-84.2715822,,B
40,JJ Fish & Chicken,Fish & Chips Shop,33.71170776858617,-84.27122270072532,,B
41,This Is Wings!,Wings Joint,33.70533806925923,-84.27104100696947,,B
42,Dairy Queen,Fast Food Restaurant,33.7008101,-84.2670986,,B
43,Church's Chicken,Fried Chicken Joint,33.71087785210099,-84.27112084972111,,B
45,Big Lots,Big Box Store,33.7082878845915,-84.2701166471369,,B
46,Foot Locker,Shoe Store,33.708921,-84.275116,,B
47,Dunkin',Donut Shop,33.71055444760289,-84.27118811533921,,B
48,Firestone Complete Auto Care,Automotive Shop,33.7057547549154,-84.27475959524526,,B
2,Exchange Park Rec Center,Athletics & Sports,33.70729085637911,-84.25373732728112,,B
6,Porter Sanford III Performing Arts & Community Center,Concert Hall,33.70999021988152,-84.259361479675,,B
25,LA Fitness,Gym / Fitness Center,33.71582532347547,-84.26050183256969,,B
47,Subway,Sandwich Place,33.70919944370971,-84.24681516080028,,B
8,QuikTrip,Convenience Store,33.707517931730536,-84.2190657096528,,B
17,Dragon Restaurant,Chinese Restaurant,33.70937675645914,-84.21843108460685,,B
18,Metro Atlanta YMCA - South Dekalb Branch,Gym / Fitness Center,33.70458104759477,-84.21756505966187,,B
22,Golden Glide,Skating Rink,33.707525733718825,-84.21566468755421,,B
27,Dunkin' Donuts,Donut Shop,33.71387462263426,-84.21708514180148,,B
31,J J Fish& Chicken,Wings Joint,33.70987726337395,-84.21741640473131,,B
40,Good Spirits Package Store,Liquor Store,33.71255425412549,-84.21605475803474,,B
45,Dollar General,Discount Store,33.71310062707141,-84.21631358978105,,B
49,PNC Bank,Bank,33.708123251966285,-84.21781159942839,,B
15,China Cafeteria,Chinese Restaurant,33.71479685126335,-84.21683854626912,,B
16,Krispy Kreme,Donut Shop,33.71461,-84.21649,,B
18,Chick-fil-A,Fast Food Restaurant,33.7163336,-84.2160744,,B
21,Planet Fitness,Gym / Fitness Center,33.715645984280876,-84.21235360680515,,B
23,Publix,Grocery Store,33.69858144197027,-84.17371390065853,,B
37,The Home Depot,Hardware Store,33.713514931755924,-84.21275317668915,,B
41,Little Giant Farmer's Market,Grocery Store,33.71656090503857,-84.21345908862487,,B
42,Dollar Tree,Discount Store,33.6805505183469,-84.1774492224796,,B
45,American Wings,Wings Joint,33.71660808952852,-84.21426034188532,,B
46,Dollar Tree,Discount Store,33.71592931565672,-84.21253582560979,,B
49,Kroger,Supermarket,33.7181732,-84.2174681,,B
0,Chick-fil-A,Fast Food Restaurant,33.7244791,-84.511251,,B
1,Workout Anytime Cascade,Gym,33.723368721665935,-84.51133370604563,,B
2,GNC,Supplement Shop,33.724781199413,-84.50898591447562,,B
3,Baltimore Crab & Seafood,Seafood Restaurant,33.72501347136644,-84.51142058282892,,B
4,Starbucks,Coffee Shop,33.72271716277522,-84.50696658286108,,A
5,LT's Wings,Wings Joint,33.72308448638286,-84.50953897119747,,B
6,Atlanta Boom Volleyball Institute,Volleyball Court,33.72944997853228,-84.50399176650609,,B
7,Han's Chinese,Chinese Restaurant,33.72190479566546,-84.4654144735009,,B
8,Get Dinner To Go,American Restaurant,33.7253368425271,-84.50946718454361,,B
9,Publix,Grocery Store,33.724600245453615,-84.50843523550772,,B
10,Mulan Cascade,Chinese Restaurant,33.72212650908935,-84.50936357132288,,B
12,Cascade Springs Nature Preserve,Nature Preserve,33.719495120757976,-84.4814825536929,,B
16,Smoothie King,Smoothie Shop,33.72295497807231,-84.50825553678078,,B
17,Kroger,Supermarket,33.72427942898051,-84.49911117553711,,B
19,Walgreens,Pharmacy,33.7231737,-84.5105149,,B
20,Exotic Nails,Spa,33.723638946270725,-84.49944608916805,,B
22,The Beautiful Restaurant,BBQ Joint,33.72240161642197,-84.46270538619586,,B
24,AT&T Store,Mobile Phone Shop,33.72517438492555,-84.50916650429917,,B
27,Spice House,Caribbean Restaurant,33.722747980449185,-84.46212474342502,,B
29,West Manor Park,Park,33.735265890250794,-84.49152906983664,,B
30,KFC,Fried Chicken Joint,33.722705733625496,-84.50386300305843,,B
33,L & R Nails,Spa,33.72350507746323,-84.51126835947711,,B
34,Alfred Holmes Golf Course,Golf Course,33.711642277316045,-84.46703698287736,,B
35,The Home Depot,Hardware Store,33.727065461543326,-84.50393826123809,,B
37,American Deli,Wings Joint,33.72492892359544,-84.50929650155008,,B
40,Celestial Day Spa,Gym / Fitness Center,33.7198653794258,-84.4834734757569,,B
42,Louisiana Seafood,Seafood Restaurant,33.72214379658252,-84.4639522419788,,B
43,Redbox,Video Store,33.722737,-84.499563,,B
44,Dream Wings,Fast Food Restaurant,33.72217051924809,-84.4636855813168,,A
45,China Express - Cascade Heights,Chinese Restaurant,33.725200071994074,-84.51162233807297,,B
46,Domino's Pizza,Pizza Place,33.72188112974902,-84.50962795877786,,B
47,Han's II,Chinese Restaurant,33.688372080998704,-84.48859721887544,,B
48,Subway,Sandwich Place,33.728366,-84.507512,,B
49,Dollar General,Discount Store,33.696771343880165,-84.53443654399331,,B
20,Subway,Sandwich Place,33.706068316666666,-84.45896518333333,,B
21,Viva La Vegan,Vegetarian / Vegan Restaurant,33.7205525726494,-84.42449360762154,,B
24,Cajun Seafood Market,Cajun / Creole Restaurant,33.71115437038765,-84.4442331790924,,B
34,Family Dollar,Discount Store,33.70539258619032,-84.4595443056004,,B
39,Ikhlas Superb Seafood,Seafood Restaurant,33.714266354581625,-84.43544649614554,,B
43,atl wings,Wings Joint,33.70558166503906,-84.46051788330078,,B
48,Big Daddy's Cafe,Southern / Soul Food Restaurant,33.72210273413464,-84.46354654624095,,B
49,"Wayfield Foods, Inc.",Grocery Store,33.688125258772004,-84.45493095479713,,B
1,Monday Night Garage,Brewery,33.72940670048745,-84.41830253935484,,B
6,Tassili's Raw Reality,Vegetarian / Vegan Restaurant,33.738452543005025,-84.42239362336925,,B
14,West End Park,Park,33.7419260872835,-84.42497270942442,,B
17,Lean Draft House,Beer Bar,33.73818447735798,-84.43062304337771,,B
19,Adair Park One,Park,33.73052473645102,-84.41283731478808,,B
21,Boxcar Atl,Gastropub,33.73010551941132,-84.41858219283172,,B
22,Krispy Kreme Doughnuts,Donut Shop,33.73763,-84.41595,,B
24,Atlanta BeltLine Corridor under Lawton,Trail,33.732403288877755,-84.42353669887501,,B
25,Jamrock Jerk Center,Caribbean Restaurant,33.72140495287807,-84.40769563887683,,B
28,Atlanta BeltLine Corridor under Lee/Murphy,Trail,33.72720458021175,-84.41723835207664,,B
29,Healthful Essence,Vegetarian / Vegan Restaurant,33.73738076364708,-84.41646271933033,,B
30,Atlanta BeltLine Corridor under RDA,Trail,33.738994452221725,-84.43266502484475,,B
31,Yasin's Homestyle Seafood,Seafood Restaurant,33.738194316233326,-84.42303581282673,,B
34,Atlanta BeltLine Corridor under Lucile Ave,Trail,33.74248872657498,-84.43378289075694,,B
35,WABE Atlanta BeltLine Arboretum,Park,33.74719890576277,-84.43851563744126,,B
37,Hammond House Museum,Art Museum,33.74124073312512,-84.42093662287472,,B
41,Wren's Nest House Museum,Museum,33.73774927735779,-84.4223321416356,,B
43,Popeyes Louisiana Kitchen,Fried Chicken Joint,33.740866149845665,-84.41445201627046,,B
47,Value Village,Thrift / Vintage Store,33.70379781852368,-84.40925148845228,,B
16,Glitter's Fitness Club,Gym / Fitness Center,33.73654248978737,-84.40220890072466,,B
17,Ray Charles Performing Arts Center - Morehouse College,Concert Hall,33.74403350961334,-84.41682368516922,,B
19,Eventide Brewing,Brewery,33.72668528625053,-84.37701307438189,,B
25,Patria Cocina,Mexican Restaurant,33.72552550984635,-84.37700815277877,,B
27,Yum's,Chinese Restaurant,33.72258434033923,-84.39297509171163,,B
33,Dat Fire Jerk Chicken,Caribbean Restaurant,33.74824848726636,-84.40474835741236,,B
35,Dosser Works Paintball,Paintball Field,33.72155701658566,-84.38447712812808,,B
41,Perkerson Park,Park,33.71350728365204,-84.41251927834197,,B
46,"Tom, Dick & Hank",Restaurant,33.736978863320296,-84.39414384328047,Mechanicsville,B
5,Mediterranea Restaurant and Bakery,Mediterranean Restaurant,33.73155754425442,-84.37685274280726,,B
8,Panda Exhibit,Zoo Exhibit,33.73103359126041,-84.3717894768165,,B
9,Zoo Atlanta,Zoo,33.73365342830435,-84.3718990740771,,B
10,Grant Park,Park,33.735744866507595,-84.36945563192307,,B
11,Grant Park Coffeehouse,Coffee Shop,33.73376056361184,-84.37382153912665,,B
12,Gorilla Exhibit,Zoo Exhibit,33.732419916666665,-84.37058508396149,,B
13,The Grant Park Farmers Market,Farmers Market,33.73875295445132,-84.37354530060418,,B
15,"Scaly, Slimy, Spectacular",Zoo Exhibit,33.73262670776736,-84.36947437525305,,B
16,Intown Healthy Hound,Pet Store,33.73028211320694,-84.37384554200672,,B
17,Ziba's Bistro,Wine Bar,33.7391702912843,-84.3681050671951,,B
21,1996 Olympic Games Cauldron,Historic Site,33.74162025811199,-84.38810554098399,,B
22,Nick's Food To Go,Greek Restaurant,33.7474921065436,-84.37974881634432,,B
24,Grant Park Playground,Playground,33.737582220931394,-84.37188750961008,,B
28,Octane Coffee + Little Tart Bakeshop,Coffee Shop,33.746074401913916,-84.37278614747136,,B
29,Castleberry Hill,Neighborhood,33.74823311903689,-84.40173625946045,,B
30,Farm Burger Grant Park,Burger Joint,33.7464701,-84.37843579999999,,B
33,Flamingo Exhibit,Zoo Exhibit,33.7336483919266,-84.37170334188656,,B
34,House In The Park,Music Venue,33.73570032573972,-84.36997410185214,,B
36,My Friend's Growler Shop,Beer Store,33.74658152869354,-84.3742687061104,,B
37,Dakota Blue,Burger Joint,33.74216637933706,-84.37344045905427,,B
38,Pearl Restaurant and Lounge,Seafood Restaurant,33.747818120953966,-84.40170479642137,,B
39,Bennett's Market & Deli,Deli / Bodega,33.73902192350201,-84.36805768883052,,B
41,Daddy D'z,BBQ Joint,33.74713709278917,-84.37902989470064,,B
42,No Mas! Cantina,Mexican Restaurant,33.74978494481774,-84.40084694024087,,B
43,Grant Central Pizza & Pasta,Pizza Place,33.74222730176126,-84.37345342321022,,B
44,Giraffe Exhibit,Zoo Exhibit,33.733384171247174,-84.37041720720057,,A
45,Atlanta BeltLine Corridor above Confederate Ave.,Trail,33.72777572274301,-84.36349033314579,,B
46,Tin Lizzy's Cantina,Taco Place,33.74658371379541,-84.37391608873847,,B
47,Spin,Lounge,33.7476487,-84.40186369999999,,B
48,Mezcalito's Cocina & Tequila Bar,Mexican Restaurant,33.74638055556564,-84.37447656413329,,B
10,Morelli's Gourmet Ice Cream,Ice Cream Shop,33.73390933241772,-84.34977390043049,,B
15,Hodgepodge Coffeehouse and Gallery,Coffee Shop,33.73451640030464,-84.3490148848374,,B
16,Spoon,Thai Restaurant,33.733804070860984,-84.3498370373418,,B
18,Gunshow,Restaurant,33.74067488669494,-84.35808918330585,,B
19,3 Parks Wine Shop,Wine Shop,33.74116043321121,-84.35825436420652,,B
21,Snap Fitness Glenwood,Gym / Fitness Center,33.73985830581885,-84.35797283588903,,B
23,Brownwood Park,Park,33.73692069089299,-84.34689044952393,,B
25,Vickery's,Bar,33.74043172110443,-84.35723518314492,,B
26,Chick-fil-A,Restaurant,33.7423381,-84.3585111,,B
27,Kroger,Supermarket,33.742252,-84.360235,,B
28,Delia's Chicken Sausage Stand,Hot Dog Joint,33.74079784001484,-84.34953762262217,,B
30,Glenwood Park,Plaza,33.742007662306385,-84.35806867781227,,B
31,Drip Coffee Shop,Coffee Shop,33.74060519273002,-84.35720357519642,,B
